source_domain,source,source_id,target_domain,target,target_id,relationship,code
Technology,Communication Network,communication-network,Common,Service,service,Association,O
Technology,Communication Network,communication-network,Motivation,Assessment,assessment,Association,O
Technology,Communication Network,communication-network,Motivation,Driver,driver,Association,O
Technology,Communication Network,communication-network,Motivation,Goal,goal,Association,O
Technology,Communication Network,communication-network,Motivation,Meaning,meaning,Association,O
Technology,Communication Network,communication-network,Motivation,Outcome,outcome,Association,O
Technology,Communication Network,communication-network,Motivation,Principle,principle,Association,O
Technology,Communication Network,communication-network,Motivation,Requirement,requirement,Realization,R
Technology,Communication Network,communication-network,Motivation,Requirement,requirement,Influence,N
Technology,Communication Network,communication-network,Motivation,Requirement,requirement,Association,O
Technology,Communication Network,communication-network,Motivation,Stakeholder,stakeholder,Association,O
Technology,Communication Network,communication-network,Motivation,Value,value,Association,O
Technology,Communication Network,communication-network,Strategy,Capability,capability,Association,O
Technology,Communication Network,communication-network,Strategy,Course of Action,course-of-action,Association,O
Technology,Communication Network,communication-network,Strategy,Resource,resource,Realization,R
Technology,Communication Network,communication-network,Strategy,Resource,resource,Association,O
Technology,Communication Network,communication-network,Strategy,Value Stream,value-stream,Association,O
Technology,Communication Network,communication-network,Business,Business Actor,business-actor,Association,O
Technology,Communication Network,communication-network,Business,Business Interface,business-interface,Association,O
Technology,Communication Network,communication-network,Business,Business Object,business-object,Association,O
Technology,Communication Network,communication-network,Business,Product,product,Association,O
Technology,Communication Network,communication-network,Application,Application Component,application-component,Association,O
Technology,Communication Network,communication-network,Application,Application Interface,application-interface,Association,O
Technology,Communication Network,communication-network,Application,Data Object,data-object,Association,O
Technology,Communication Network,communication-network,Technology,Artifact,artifact,Association,O
Technology,Communication Network,communication-network,Technology,Communication Network,communication-network,Composition,C
Technology,Communication Network,communication-network,Technology,Communication Network,communication-network,Aggregation,G
Technology,Communication Network,communication-network,Technology,Communication Network,communication-network,Association,O
Technology,Communication Network,communication-network,Technology,Communication Network,communication-network,Specialization,S
Technology,Communication Network,communication-network,Technology,Device,device,Association,O
Technology,Communication Network,communication-network,Technology,Distribution Network,distribution-network,Association,O
Technology,Communication Network,communication-network,Technology,Equipment,equipment,Association,O
Technology,Communication Network,communication-network,Technology,Facility,facility,Association,O
Technology,Communication Network,communication-network,Technology,Material,material,Association,O
Technology,Communication Network,communication-network,Technology,Node,technology-node,Association,O
Technology,Communication Network,communication-network,Technology,System Software,system-software,Association,O
Technology,Communication Network,communication-network,Technology,Technology Interface,technology-interface,Association,O
Technology,Communication Network,communication-network,Implementation & Migration,Deliverable,deliverable,Association,O
Technology,Communication Network,communication-network,Implementation & Migration,Plateau,plateau,Association,O
